year,month,day,PRECTOT,city,date
2023,2,20,0.03,Paris,2023-02-20
2023,2,21,0.07,Paris,2023-02-21
2023,2,22,0.82,Paris,2023-02-22
2023,2,23,0.48,Paris,2023-02-23
2023,2,24,0.07,Paris,2023-02-24
2023,2,25,0.08,Paris,2023-02-25
2023,2,26,0.0,Paris,2023-02-26
2023,2,27,0.0,Paris,2023-02-27
2023,2,28,0.0,Paris,2023-02-28
2023,3,1,0.0,Paris,2023-03-01
2023,3,2,0.0,Paris,2023-03-02
2023,3,3,0.05,Paris,2023-03-03
2023,3,4,0.08,Paris,2023-03-04
2023,3,5,0.34,Paris,2023-03-05
2023,3,6,0.17,Paris,2023-03-06
2023,3,7,3.91,Paris,2023-03-07
2023,3,8,11.2,Paris,2023-03-08
2023,3,9,8.44,Paris,2023-03-09
2023,3,10,5.43,Paris,2023-03-10
2023,3,11,0.73,Paris,2023-03-11
2023,3,12,2.08,Paris,2023-03-12
2023,3,13,0.94,Paris,2023-03-13
2023,3,14,2.98,Paris,2023-03-14
2023,3,15,0.06,Paris,2023-03-15
2023,3,16,0.0,Paris,2023-03-16
2023,3,17,0.63,Paris,2023-03-17
2023,3,18,2.64,Paris,2023-03-18
2023,3,19,2.51,Paris,2023-03-19
2023,3,20,0.15,Paris,2023-03-20
2023,3,21,0.33,Paris,2023-03-21
2023,3,22,1.33,Paris,2023-03-22
2023,3,23,4.76,Paris,2023-03-23
2023,3,24,2.12,Paris,2023-03-24
2023,3,25,0.65,Paris,2023-03-25
2023,3,26,6.18,Paris,2023-03-26
2023,3,27,0.08,Paris,2023-03-27
2023,3,28,0.2,Paris,2023-03-28
2023,3,29,0.18,Paris,2023-03-29
2023,3,30,4.89,Paris,2023-03-30
2023,3,31,2.74,Paris,2023-03-31
2023,4,1,4.62,Paris,2023-04-01
2023,4,2,0.6,Paris,2023-04-02
2023,4,3,0.03,Paris,2023-04-03
2023,4,4,0.0,Paris,2023-04-04
2023,4,5,0.0,Paris,2023-04-05
2023,4,6,1.28,Paris,2023-04-06
2023,4,7,0.2,Paris,2023-04-07
2023,4,8,0.03,Paris,2023-04-08
2023,4,9,0.02,Paris,2023-04-09
2023,4,10,6.08,Paris,2023-04-10
2023,4,11,8.73,Paris,2023-04-11
2023,4,12,8.02,Paris,2023-04-12
2023,4,13,1.31,Paris,2023-04-13
2023,4,14,2.83,Paris,2023-04-14
2023,4,15,7.68,Paris,2023-04-15
2023,4,16,0.04,Paris,2023-04-16
2023,4,17,0.11,Paris,2023-04-17
2023,4,18,0.19,Paris,2023-04-18
2023,4,19,0.09,Paris,2023-04-19
2023,4,20,0.27,Paris,2023-04-20
2023,4,21,0.39,Paris,2023-04-21
2023,4,22,5.84,Paris,2023-04-22
2023,4,23,5.42,Paris,2023-04-23
2023,4,24,3.6,Paris,2023-04-24
2023,4,25,0.62,Paris,2023-04-25
2023,4,26,0.19,Paris,2023-04-26
2023,4,27,3.52,Paris,2023-04-27
2023,4,28,5.25,Paris,2023-04-28
2023,4,29,0.04,Paris,2023-04-29
2023,4,30,0.02,Paris,2023-04-30
2023,5,1,3.07,Paris,2023-05-01
2023,5,2,0.11,Paris,2023-05-02
2023,5,3,0.0,Paris,2023-05-03
2023,5,4,0.54,Paris,2023-05-04
2023,5,5,3.88,Paris,2023-05-05
2023,5,6,4.07,Paris,2023-05-06
2023,5,7,15.06,Paris,2023-05-07
2023,5,8,0.22,Paris,2023-05-08
2023,5,9,15.0,Paris,2023-05-09
2023,5,10,7.1,Paris,2023-05-10
2023,5,11,1.15,Paris,2023-05-11
2023,5,12,1.46,Paris,2023-05-12
2023,5,13,1.35,Paris,2023-05-13
2023,5,14,0.52,Paris,2023-05-14
2023,5,15,1.91,Paris,2023-05-15
2023,5,16,0.0,Paris,2023-05-16
2023,5,17,0.02,Paris,2023-05-17
2023,5,18,0.0,Paris,2023-05-18
2023,5,19,0.0,Paris,2023-05-19
2023,5,20,0.02,Paris,2023-05-20
2023,5,21,0.03,Paris,2023-05-21
2023,5,22,0.03,Paris,2023-05-22
2023,5,23,0.05,Paris,2023-05-23
2023,5,24,0.0,Paris,2023-05-24
2023,5,25,0.01,Paris,2023-05-25
2023,5,26,0.03,Paris,2023-05-26
2023,5,27,0.0,Paris,2023-05-27
2023,5,28,0.04,Paris,2023-05-28
2023,5,29,0.01,Paris,2023-05-29
2023,5,30,0.0,Paris,2023-05-30
2023,5,31,0.02,Paris,2023-05-31
2023,6,1,0.05,Paris,2023-06-01
2023,6,2,0.02,Paris,2023-06-02
2023,6,3,0.03,Paris,2023-06-03
2023,6,4,0.0,Paris,2023-06-04
2023,6,5,0.03,Paris,2023-06-05
2023,6,6,0.02,Paris,2023-06-06
2023,6,7,0.06,Paris,2023-06-07
2023,6,8,0.06,Paris,2023-06-08
2023,6,9,0.19,Paris,2023-06-09
2023,6,10,1.28,Paris,2023-06-10
2023,6,11,4.79,Paris,2023-06-11
2023,6,12,1.86,Paris,2023-06-12
2023,6,13,0.03,Paris,2023-06-13
2023,6,14,0.0,Paris,2023-06-14
2023,6,15,0.0,Paris,2023-06-15
2023,6,16,0.0,Paris,2023-06-16
2023,6,17,0.82,Paris,2023-06-17
2023,6,18,13.72,Paris,2023-06-18
2023,6,19,7.32,Paris,2023-06-19
2023,6,20,1.49,Paris,2023-06-20
2023,6,21,0.38,Paris,2023-06-21
2023,6,22,10.32,Paris,2023-06-22
2023,6,23,0.11,Paris,2023-06-23
2023,6,24,0.0,Paris,2023-06-24
2023,6,25,0.0,Paris,2023-06-25
2023,6,26,0.0,Paris,2023-06-26
2023,6,27,0.0,Paris,2023-06-27
2023,6,28,0.0,Paris,2023-06-28
2023,6,29,1.17,Paris,2023-06-29
2023,6,30,0.15,Paris,2023-06-30
2023,7,1,3.22,Paris,2023-07-01
2023,7,2,0.03,Paris,2023-07-02
2023,7,3,0.49,Paris,2023-07-03
2023,7,4,5.0,Paris,2023-07-04
2023,7,5,3.79,Paris,2023-07-05
2023,7,6,0.0,Paris,2023-07-06
2023,7,7,0.04,Paris,2023-07-07
2023,7,8,0.39,Paris,2023-07-08
2023,7,9,6.51,Paris,2023-07-09
2023,7,10,0.06,Paris,2023-07-10
2023,7,11,0.08,Paris,2023-07-11
2023,7,12,0.46,Paris,2023-07-12
2023,7,13,0.33,Paris,2023-07-13
2023,7,14,0.01,Paris,2023-07-14
2023,7,15,1.06,Paris,2023-07-15
2023,7,16,0.15,Paris,2023-07-16
2023,7,17,0.26,Paris,2023-07-17
2023,7,18,0.0,Paris,2023-07-18
2023,7,19,0.0,Paris,2023-07-19
2023,7,20,0.32,Paris,2023-07-20
2023,7,21,0.82,Paris,2023-07-21
2023,7,22,0.0,Paris,2023-07-22
2023,7,23,3.85,Paris,2023-07-23
2023,7,24,10.9,Paris,2023-07-24
2023,7,25,8.79,Paris,2023-07-25
2023,7,26,0.43,Paris,2023-07-26
2023,7,27,5.59,Paris,2023-07-27
2023,7,28,13.19,Paris,2023-07-28
2023,7,29,6.46,Paris,2023-07-29
2023,7,30,0.5,Paris,2023-07-30
2023,7,31,12.81,Paris,2023-07-31
2023,8,1,6.37,Paris,2023-08-01
2023,8,2,15.4,Paris,2023-08-02
2023,8,3,8.41,Paris,2023-08-03
2023,8,4,1.39,Paris,2023-08-04
2023,8,5,2.23,Paris,2023-08-05
2023,8,6,0.61,Paris,2023-08-06
2023,8,7,0.07,Paris,2023-08-07
2023,8,8,0.01,Paris,2023-08-08
2023,8,9,0.25,Paris,2023-08-09
2023,8,10,0.01,Paris,2023-08-10
2023,8,11,7.68,Paris,2023-08-11
2023,8,12,5.79,Paris,2023-08-12
2023,8,13,0.03,Paris,2023-08-13
2023,8,14,0.64,Paris,2023-08-14
2023,8,15,0.42,Paris,2023-08-15
2023,8,16,0.02,Paris,2023-08-16
2023,8,17,0.26,Paris,2023-08-17
2023,8,18,0.81,Paris,2023-08-18
2023,8,19,0.35,Paris,2023-08-19
2023,8,20,0.03,Paris,2023-08-20
2023,8,21,0.01,Paris,2023-08-21
2023,8,22,0.0,Paris,2023-08-22
2023,8,23,0.01,Paris,2023-08-23
2023,8,24,8.33,Paris,2023-08-24
2023,8,25,0.62,Paris,2023-08-25
2023,8,26,0.74,Paris,2023-08-26
2023,8,27,0.46,Paris,2023-08-27
2023,8,28,0.57,Paris,2023-08-28
2023,8,29,0.1,Paris,2023-08-29
2023,8,30,0.49,Paris,2023-08-30
2023,8,31,5.25,Paris,2023-08-31
2023,9,1,2.96,Paris,2023-09-01
2023,9,2,0.09,Paris,2023-09-02
2023,9,3,0.02,Paris,2023-09-03
2023,9,4,0.01,Paris,2023-09-04
2023,9,5,0.0,Paris,2023-09-05
2023,9,6,0.0,Paris,2023-09-06
2023,9,7,0.01,Paris,2023-09-07
2023,9,8,0.0,Paris,2023-09-08
2023,9,9,0.0,Paris,2023-09-09
2023,9,10,0.0,Paris,2023-09-10
2023,9,11,0.7,Paris,2023-09-11
2023,9,12,11.87,Paris,2023-09-12
2023,9,13,0.43,Paris,2023-09-13
2023,9,14,0.05,Paris,2023-09-14
2023,9,15,0.0,Paris,2023-09-15
2023,9,16,0.04,Paris,2023-09-16
2023,9,17,2.55,Paris,2023-09-17
2023,9,18,6.49,Paris,2023-09-18
2023,9,19,0.03,Paris,2023-09-19
2023,9,20,0.07,Paris,2023-09-20
2023,9,21,22.77,Paris,2023-09-21
2023,9,22,5.39,Paris,2023-09-22
2023,9,23,0.19,Paris,2023-09-23
2023,9,24,0.0,Paris,2023-09-24
2023,9,25,0.01,Paris,2023-09-25
2023,9,26,0.0,Paris,2023-09-26
2023,9,27,0.05,Paris,2023-09-27
2023,9,28,0.05,Paris,2023-09-28
2023,9,29,0.23,Paris,2023-09-29
2023,9,30,0.05,Paris,2023-09-30
2023,10,1,0.01,Paris,2023-10-01
2023,10,2,0.03,Paris,2023-10-02
2023,10,3,2.61,Paris,2023-10-03
2023,10,4,0.09,Paris,2023-10-04
2023,10,5,0.03,Paris,2023-10-05
2023,10,6,0.03,Paris,2023-10-06
2023,10,7,0.01,Paris,2023-10-07
2023,10,8,0.03,Paris,2023-10-08
2023,10,9,0.07,Paris,2023-10-09
2023,10,10,0.0,Paris,2023-10-10
2023,10,11,0.0,Paris,2023-10-11
2023,10,12,2.01,Paris,2023-10-12
2023,10,13,0.74,Paris,2023-10-13
2023,10,14,0.58,Paris,2023-10-14
2023,10,15,0.04,Paris,2023-10-15
2023,10,16,0.0,Paris,2023-10-16
2023,10,17,0.03,Paris,2023-10-17
2023,10,18,5.21,Paris,2023-10-18
2023,10,19,6.13,Paris,2023-10-19
2023,10,20,7.92,Paris,2023-10-20
2023,10,21,6.57,Paris,2023-10-21
2023,10,22,0.98,Paris,2023-10-22
2023,10,23,7.32,Paris,2023-10-23
2023,10,24,2.95,Paris,2023-10-24
2023,10,25,8.94,Paris,2023-10-25
2023,10,26,16.18,Paris,2023-10-26
2023,10,27,3.81,Paris,2023-10-27
2023,10,28,9.93,Paris,2023-10-28
2023,10,29,1.57,Paris,2023-10-29
2023,10,30,7.74,Paris,2023-10-30
2023,10,31,1.2,Paris,2023-10-31
2023,11,1,3.81,Paris,2023-11-01
2023,11,2,3.05,Paris,2023-11-02
2023,11,3,0.24,Paris,2023-11-03
2023,11,4,10.33,Paris,2023-11-04
2023,11,5,3.34,Paris,2023-11-05
2023,11,6,1.79,Paris,2023-11-06
2023,11,7,0.71,Paris,2023-11-07
2023,11,8,9.85,Paris,2023-11-08
2023,11,9,3.1,Paris,2023-11-09
2023,11,10,2.94,Paris,2023-11-10
2023,11,11,0.63,Paris,2023-11-11
2023,11,12,8.37,Paris,2023-11-12
2023,11,13,6.58,Paris,2023-11-13
2023,11,14,2.67,Paris,2023-11-14
2023,11,15,0.52,Paris,2023-11-15
2023,11,16,14.25,Paris,2023-11-16
2023,11,17,1.41,Paris,2023-11-17
2023,11,18,16.13,Paris,2023-11-18
2023,11,19,0.31,Paris,2023-11-19
2023,11,20,1.78,Paris,2023-11-20
2023,11,21,1.33,Paris,2023-11-21
2023,11,22,0.05,Paris,2023-11-22
2023,11,23,0.33,Paris,2023-11-23
2023,11,24,0.18,Paris,2023-11-24
2023,11,25,0.03,Paris,2023-11-25
2023,11,26,0.04,Paris,2023-11-26
2023,11,27,10.53,Paris,2023-11-27
2023,11,28,0.32,Paris,2023-11-28
2023,11,29,0.51,Paris,2023-11-29
2023,11,30,0.7,Paris,2023-11-30
2023,12,1,0.07,Paris,2023-12-01
2023,12,2,0.03,Paris,2023-12-02
2023,12,3,0.26,Paris,2023-12-03
2023,12,4,12.33,Paris,2023-12-04
2023,12,5,5.96,Paris,2023-12-05
2023,12,6,0.08,Paris,2023-12-06
2023,12,7,6.9,Paris,2023-12-07
2023,12,8,0.91,Paris,2023-12-08
2023,12,9,16.83,Paris,2023-12-09
2023,12,10,2.59,Paris,2023-12-10
2023,12,11,0.55,Paris,2023-12-11
2023,12,12,1.74,Paris,2023-12-12
2023,12,13,1.93,Paris,2023-12-13
2023,12,14,0.87,Paris,2023-12-14
2023,12,15,0.69,Paris,2023-12-15
2023,12,16,0.03,Paris,2023-12-16
2023,12,17,0.04,Paris,2023-12-17
2023,12,18,0.18,Paris,2023-12-18
2023,12,19,3.9,Paris,2023-12-19
2023,12,20,0.94,Paris,2023-12-20
2023,12,21,1.25,Paris,2023-12-21
2023,12,22,0.77,Paris,2023-12-22
2023,12,23,0.35,Paris,2023-12-23
2023,12,24,0.54,Paris,2023-12-24
2023,12,25,0.4,Paris,2023-12-25
2023,12,26,0.82,Paris,2023-12-26
2023,12,27,0.5,Paris,2023-12-27
2023,12,28,0.18,Paris,2023-12-28
2023,12,29,1.08,Paris,2023-12-29
2023,12,30,0.43,Paris,2023-12-30
2023,12,31,1.85,Paris,2023-12-31
2024,1,1,4.36,Paris,2024-01-01
2024,1,2,14.13,Paris,2024-01-02
2024,1,3,6.52,Paris,2024-01-03
2024,1,4,0.63,Paris,2024-01-04
2024,1,5,0.18,Paris,2024-01-05
2024,1,6,0.27,Paris,2024-01-06
2024,1,7,0.16,Paris,2024-01-07
2024,1,8,0.44,Paris,2024-01-08
2024,1,9,0.67,Paris,2024-01-09
2024,1,10,0.07,Paris,2024-01-10
2024,1,11,0.0,Paris,2024-01-11
2024,1,12,0.06,Paris,2024-01-12
2024,1,13,0.1,Paris,2024-01-13
2024,1,14,0.08,Paris,2024-01-14
2024,1,15,0.3,Paris,2024-01-15
2024,1,16,0.11,Paris,2024-01-16
2024,1,17,20.56,Paris,2024-01-17
2024,1,18,4.33,Paris,2024-01-18
2024,1,19,0.05,Paris,2024-01-19
2024,1,20,0.05,Paris,2024-01-20
2024,1,21,0.21,Paris,2024-01-21
2024,1,22,2.73,Paris,2024-01-22
2024,1,23,0.78,Paris,2024-01-23
2024,1,24,0.67,Paris,2024-01-24
2024,1,25,1.98,Paris,2024-01-25
2024,1,26,1.52,Paris,2024-01-26
2024,1,27,0.03,Paris,2024-01-27
2024,1,28,0.04,Paris,2024-01-28
2024,1,29,0.13,Paris,2024-01-29
2024,1,30,0.11,Paris,2024-01-30
2024,1,31,0.01,Paris,2024-01-31
2024,2,1,2.08,Paris,2024-02-01
2024,2,2,0.31,Paris,2024-02-02
2024,2,3,0.67,Paris,2024-02-03
2024,2,4,0.47,Paris,2024-02-04
2024,2,5,0.09,Paris,2024-02-05
2024,2,6,0.16,Paris,2024-02-06
2024,2,7,8.57,Paris,2024-02-07
2024,2,8,10.51,Paris,2024-02-08
2024,2,9,0.63,Paris,2024-02-09
2024,2,10,5.61,Paris,2024-02-10
2024,2,11,1.41,Paris,2024-02-11
2024,2,12,0.31,Paris,2024-02-12
2024,2,13,2.0,Paris,2024-02-13
2024,2,14,1.12,Paris,2024-02-14
2024,2,15,0.44,Paris,2024-02-15
2024,2,16,0.97,Paris,2024-02-16
2024,2,17,0.01,Paris,2024-02-17
2024,2,18,5.01,Paris,2024-02-18
2024,2,19,0.6,Paris,2024-02-19
2024,2,20,0.15,Paris,2024-02-20
2024,2,21,12.5,Paris,2024-02-21
2024,2,22,13.6,Paris,2024-02-22
2024,2,23,2.51,Paris,2024-02-23
2024,2,24,1.83,Paris,2024-02-24
2024,2,25,6.6,Paris,2024-02-25
2024,2,26,7.57,Paris,2024-02-26
2024,2,27,0.25,Paris,2024-02-27
2024,2,28,0.03,Paris,2024-02-28
2024,2,29,1.99,Paris,2024-02-29
2024,3,1,4.98,Paris,2024-03-01
2024,3,2,13.86,Paris,2024-03-02
2024,3,3,4.12,Paris,2024-03-03
2024,3,4,0.74,Paris,2024-03-04
2024,3,5,1.14,Paris,2024-03-05
2024,3,6,1.16,Paris,2024-03-06
2024,3,7,0.04,Paris,2024-03-07
2024,3,8,0.49,Paris,2024-03-08
2024,3,9,6.16,Paris,2024-03-09
2024,3,10,1.73,Paris,2024-03-10
2024,3,11,3.22,Paris,2024-03-11
2024,3,12,4.45,Paris,2024-03-12
2024,3,13,0.21,Paris,2024-03-13
2024,3,14,0.09,Paris,2024-03-14
2024,3,15,4.76,Paris,2024-03-15
2024,3,16,1.1,Paris,2024-03-16
2024,3,17,3.2,Paris,2024-03-17
2024,3,18,0.32,Paris,2024-03-18
2024,3,19,0.06,Paris,2024-03-19
2024,3,20,0.01,Paris,2024-03-20
2024,3,21,0.03,Paris,2024-03-21
2024,3,22,2.05,Paris,2024-03-22
2024,3,23,5.78,Paris,2024-03-23
2024,3,24,0.49,Paris,2024-03-24
2024,3,25,0.02,Paris,2024-03-25
2024,3,26,4.24,Paris,2024-03-26
2024,3,27,0.71,Paris,2024-03-27
2024,3,28,4.05,Paris,2024-03-28
2024,3,29,9.8,Paris,2024-03-29
2024,3,30,5.85,Paris,2024-03-30
2024,3,31,4.77,Paris,2024-03-31
2024,4,1,1.36,Paris,2024-04-01
2024,4,2,3.77,Paris,2024-04-02
2024,4,3,5.65,Paris,2024-04-03
2024,4,4,10.95,Paris,2024-04-04
2024,4,5,1.15,Paris,2024-04-05
2024,4,6,0.06,Paris,2024-04-06
2024,4,7,3.28,Paris,2024-04-07
2024,4,8,8.33,Paris,2024-04-08
2024,4,9,0.87,Paris,2024-04-09
2024,4,10,0.1,Paris,2024-04-10
2024,4,11,0.18,Paris,2024-04-11
2024,4,12,0.06,Paris,2024-04-12
2024,4,13,0.04,Paris,2024-04-13
2024,4,14,0.38,Paris,2024-04-14
2024,4,15,2.43,Paris,2024-04-15
2024,4,16,2.36,Paris,2024-04-16
2024,4,17,1.44,Paris,2024-04-17
2024,4,18,1.2,Paris,2024-04-18
2024,4,19,4.92,Paris,2024-04-19
2024,4,20,0.19,Paris,2024-04-20
2024,4,21,0.54,Paris,2024-04-21
2024,4,22,0.12,Paris,2024-04-22
2024,4,23,0.05,Paris,2024-04-23
2024,4,24,0.25,Paris,2024-04-24
2024,4,25,0.0,Paris,2024-04-25
2024,4,26,0.67,Paris,2024-04-26
2024,4,27,9.09,Paris,2024-04-27
2024,4,28,0.44,Paris,2024-04-28
2024,4,29,0.18,Paris,2024-04-29
2024,4,30,4.29,Paris,2024-04-30
2024,5,1,5.39,Paris,2024-05-01
2024,5,2,13.24,Paris,2024-05-02
2024,5,3,0.43,Paris,2024-05-03
2024,5,4,2.56,Paris,2024-05-04
2024,5,5,2.46,Paris,2024-05-05
2024,5,6,2.33,Paris,2024-05-06
2024,5,7,0.26,Paris,2024-05-07
2024,5,8,0.05,Paris,2024-05-08
2024,5,9,0.07,Paris,2024-05-09
2024,5,10,0.02,Paris,2024-05-10
2024,5,11,0.0,Paris,2024-05-11
2024,5,12,1.86,Paris,2024-05-12
2024,5,13,0.3,Paris,2024-05-13
2024,5,14,14.62,Paris,2024-05-14
2024,5,15,1.15,Paris,2024-05-15
2024,5,16,2.36,Paris,2024-05-16
2024,5,17,0.26,Paris,2024-05-17
2024,5,18,1.32,Paris,2024-05-18
2024,5,19,1.95,Paris,2024-05-19
2024,5,20,3.07,Paris,2024-05-20
2024,5,21,3.48,Paris,2024-05-21
2024,5,22,2.27,Paris,2024-05-22
2024,5,23,3.22,Paris,2024-05-23
2024,5,24,1.48,Paris,2024-05-24
2024,5,25,0.99,Paris,2024-05-25
2024,5,26,1.09,Paris,2024-05-26
2024,5,27,1.69,Paris,2024-05-27
2024,5,28,3.42,Paris,2024-05-28
2024,5,29,20.14,Paris,2024-05-29
2024,5,30,5.98,Paris,2024-05-30
2024,5,31,4.3,Paris,2024-05-31
2024,6,1,3.79,Paris,2024-06-01
2024,6,2,0.29,Paris,2024-06-02
2024,6,3,0.09,Paris,2024-06-03
2024,6,4,0.14,Paris,2024-06-04
2024,6,5,0.66,Paris,2024-06-05
2024,6,6,0.0,Paris,2024-06-06
2024,6,7,0.0,Paris,2024-06-07
2024,6,8,0.0,Paris,2024-06-08
2024,6,9,0.03,Paris,2024-06-09
2024,6,10,2.11,Paris,2024-06-10
2024,6,11,1.1,Paris,2024-06-11
2024,6,12,0.36,Paris,2024-06-12
2024,6,13,0.29,Paris,2024-06-13
2024,6,14,3.26,Paris,2024-06-14
2024,6,15,2.63,Paris,2024-06-15
2024,6,16,4.81,Paris,2024-06-16
2024,6,17,3.51,Paris,2024-06-17
2024,6,18,11.95,Paris,2024-06-18
2024,6,19,2.47,Paris,2024-06-19
2024,6,20,17.31,Paris,2024-06-20
2024,6,21,11.28,Paris,2024-06-21
2024,6,22,3.64,Paris,2024-06-22
2024,6,23,0.0,Paris,2024-06-23
2024,6,24,0.01,Paris,2024-06-24
2024,6,25,0.0,Paris,2024-06-25
2024,6,26,0.0,Paris,2024-06-26
2024,6,27,0.2,Paris,2024-06-27
2024,6,28,0.01,Paris,2024-06-28
2024,6,29,20.32,Paris,2024-06-29
2024,6,30,5.02,Paris,2024-06-30
2024,7,1,0.64,Paris,2024-07-01
2024,7,2,2.39,Paris,2024-07-02
2024,7,3,0.67,Paris,2024-07-03
2024,7,4,1.15,Paris,2024-07-04
2024,7,5,0.0,Paris,2024-07-05
2024,7,6,0.34,Paris,2024-07-06
2024,7,7,0.04,Paris,2024-07-07
2024,7,8,0.05,Paris,2024-07-08
2024,7,9,4.84,Paris,2024-07-09
2024,7,10,0.13,Paris,2024-07-10
2024,7,11,3.04,Paris,2024-07-11
2024,7,12,11.97,Paris,2024-07-12
2024,7,13,1.56,Paris,2024-07-13
2024,7,14,0.03,Paris,2024-07-14
2024,7,15,12.37,Paris,2024-07-15
2024,7,16,0.59,Paris,2024-07-16
2024,7,17,0.0,Paris,2024-07-17
2024,7,18,0.0,Paris,2024-07-18
2024,7,19,0.03,Paris,2024-07-19
2024,7,20,22.52,Paris,2024-07-20
2024,7,21,7.14,Paris,2024-07-21
2024,7,22,0.13,Paris,2024-07-22
2024,7,23,3.38,Paris,2024-07-23
2024,7,24,0.1,Paris,2024-07-24
2024,7,25,2.43,Paris,2024-07-25
2024,7,26,8.32,Paris,2024-07-26
2024,7,27,11.45,Paris,2024-07-27
2024,7,28,0.06,Paris,2024-07-28
2024,7,29,0.0,Paris,2024-07-29
2024,7,30,0.48,Paris,2024-07-30
2024,7,31,3.08,Paris,2024-07-31
2024,8,1,3.92,Paris,2024-08-01
2024,8,2,2.78,Paris,2024-08-02
2024,8,3,0.32,Paris,2024-08-03
2024,8,4,0.32,Paris,2024-08-04
2024,8,5,0.02,Paris,2024-08-05
2024,8,6,0.11,Paris,2024-08-06
2024,8,7,0.76,Paris,2024-08-07
2024,8,8,0.03,Paris,2024-08-08
2024,8,9,0.43,Paris,2024-08-09
2024,8,10,0.01,Paris,2024-08-10
2024,8,11,0.0,Paris,2024-08-11
2024,8,12,0.02,Paris,2024-08-12
2024,8,13,0.77,Paris,2024-08-13
2024,8,14,1.17,Paris,2024-08-14
2024,8,15,0.23,Paris,2024-08-15
2024,8,16,0.34,Paris,2024-08-16
2024,8,17,13.07,Paris,2024-08-17
2024,8,18,0.61,Paris,2024-08-18
2024,8,19,0.02,Paris,2024-08-19
2024,8,20,7.26,Paris,2024-08-20
2024,8,21,0.07,Paris,2024-08-21
2024,8,22,0.01,Paris,2024-08-22
2024,8,23,0.45,Paris,2024-08-23
2024,8,24,1.43,Paris,2024-08-24
2024,8,25,0.05,Paris,2024-08-25
2024,8,26,0.02,Paris,2024-08-26
2024,8,27,0.0,Paris,2024-08-27
2024,8,28,0.01,Paris,2024-08-28
2024,8,29,6.58,Paris,2024-08-29
2024,8,30,5.93,Paris,2024-08-30
2024,8,31,1.03,Paris,2024-08-31
2024,9,1,0.35,Paris,2024-09-01
2024,9,2,0.05,Paris,2024-09-02
2024,9,3,2.63,Paris,2024-09-03
2024,9,4,0.82,Paris,2024-09-04
2024,9,5,24.77,Paris,2024-09-05
2024,9,6,0.68,Paris,2024-09-06
2024,9,7,11.82,Paris,2024-09-07
2024,9,8,3.51,Paris,2024-09-08
2024,9,9,2.43,Paris,2024-09-09
2024,9,10,0.92,Paris,2024-09-10
2024,9,11,3.48,Paris,2024-09-11
2024,9,12,1.77,Paris,2024-09-12
2024,9,13,0.51,Paris,2024-09-13
2024,9,14,0.07,Paris,2024-09-14
2024,9,15,0.0,Paris,2024-09-15
2024,9,16,0.07,Paris,2024-09-16
2024,9,17,0.08,Paris,2024-09-17
2024,9,18,0.06,Paris,2024-09-18
2024,9,19,0.01,Paris,2024-09-19
2024,9,20,0.77,Paris,2024-09-20
2024,9,21,2.25,Paris,2024-09-21
2024,9,22,7.66,Paris,2024-09-22
2024,9,23,3.29,Paris,2024-09-23
2024,9,24,8.8,Paris,2024-09-24
2024,9,25,24.71,Paris,2024-09-25
2024,9,26,5.26,Paris,2024-09-26
2024,9,27,1.95,Paris,2024-09-27
2024,9,28,0.04,Paris,2024-09-28
2024,9,29,0.05,Paris,2024-09-29
2024,9,30,1.42,Paris,2024-09-30
2024,10,1,0.37,Paris,2024-10-01
2024,10,2,1.72,Paris,2024-10-02
2024,10,3,0.07,Paris,2024-10-03
2024,10,4,0.04,Paris,2024-10-04
2024,10,5,0.02,Paris,2024-10-05
2024,10,6,4.37,Paris,2024-10-06
2024,10,7,10.05,Paris,2024-10-07
2024,10,8,1.53,Paris,2024-10-08
2024,10,9,58.3,Paris,2024-10-09
2024,10,10,2.61,Paris,2024-10-10
2024,10,11,0.04,Paris,2024-10-11
2024,10,12,1.87,Paris,2024-10-12
2024,10,13,0.01,Paris,2024-10-13
2024,10,14,0.46,Paris,2024-10-14
2024,10,15,1.43,Paris,2024-10-15
2024,10,16,4.52,Paris,2024-10-16
2024,10,17,7.5,Paris,2024-10-17
2024,10,18,2.8,Paris,2024-10-18
2024,10,19,2.43,Paris,2024-10-19
2024,10,20,0.39,Paris,2024-10-20
2024,10,21,2.65,Paris,2024-10-21
2024,10,22,0.23,Paris,2024-10-22
2024,10,23,0.09,Paris,2024-10-23
2024,10,24,0.15,Paris,2024-10-24
2024,10,25,1.77,Paris,2024-10-25
2024,10,26,3.92,Paris,2024-10-26
2024,10,27,1.12,Paris,2024-10-27
2024,10,28,0.23,Paris,2024-10-28
2024,10,29,0.23,Paris,2024-10-29
2024,10,30,0.14,Paris,2024-10-30
2024,10,31,0.21,Paris,2024-10-31
2024,11,1,0.25,Paris,2024-11-01
2024,11,2,0.11,Paris,2024-11-02
2024,11,3,0.04,Paris,2024-11-03
2024,11,4,0.14,Paris,2024-11-04
2024,11,5,0.45,Paris,2024-11-05
2024,11,6,0.2,Paris,2024-11-06
2024,11,7,0.13,Paris,2024-11-07
2024,11,8,0.36,Paris,2024-11-08
2024,11,9,0.3,Paris,2024-11-09
2024,11,10,0.63,Paris,2024-11-10
2024,11,11,0.35,Paris,2024-11-11
2024,11,12,1.04,Paris,2024-11-12
2024,11,13,0.02,Paris,2024-11-13
2024,11,14,0.07,Paris,2024-11-14
2024,11,15,0.07,Paris,2024-11-15
